level	start	end	color	opacity	title	initiation	in	out	children	parents	prof_uid
3	5030666	5030707	#ff00aa	1.0	Fill	13					5111
3	5030752	5030767	#ff00aa	1.0	Fill	13					5112
3	5030819	5030842	#ff00aa	1.0	Fill	13					3454
3	5030883	5030900	#ff00aa	1.0	Fill	13					3455
3	5030926	5030947	#ff00aa	1.0	Fill	13					3456
3	5030978	5030992	#ff00aa	1.0	Fill	13					3457
3	5031037	5031055	#ff00aa	1.0	Fill	13					4580
3	5031096	5031112	#ff00aa	1.0	Fill	13					3458
