level	start	end	color	opacity	title	initiation	in	out	children	parents	prof_uid
3	5029271	6817650	#85ff00	1.0	Instance 0x6000000000000000 Size=179KB	4					1646
2	5030322	6817478	#ff00aa	1.0	Instance 0x6000000000000001 Size=179KB	13					140
