time	count
5044411.00	0.00
5044417.00	1.00
5044425.00	0.00
5044429.00	1.00
5044434.00	0.00
5044438.00	1.00
5044442.00	0.00
5044449.00	1.00
5044454.00	0.00
5044458.00	1.00
5044462.00	0.00
5044466.00	1.00
5044471.00	0.00
5044475.00	1.00
5044830.00	0.00
5044837.00	1.00
5045186.00	0.00
5045193.00	1.00
5045550.00	0.00
5045557.00	1.00
5045906.00	0.00
5045913.00	1.00
5046269.00	0.00
5046276.00	1.00
5046627.00	0.00
5046634.00	1.00
5046660.00	0.00
5046666.00	1.00
5046674.00	0.00
5046679.00	1.00
5046681.00	0.00
5046686.00	1.00
5046688.00	0.00
5046694.00	1.00
5046696.00	0.00
5046701.00	1.00
5046704.00	0.00
5046736.00	1.00
5046739.00	0.00
5046743.00	1.00
5046746.00	0.00
5046749.00	1.00
5046751.00	0.00
5046755.00	1.00
5046757.00	0.00
5046761.00	1.00
5046866.00	0.00
5046872.00	1.00
5046880.00	0.00
5046884.00	1.00
5046888.00	0.00
5046893.00	1.00
5046897.00	0.00
5046903.00	1.00
5046912.00	0.00
5046919.00	1.00
5046926.00	0.00
5046938.00	1.00
5046947.00	0.00
5046953.00	1.00
5047251.00	0.00
5047257.00	1.00
5047502.00	0.00
5047509.00	1.00
5047753.00	0.00
5047760.00	1.00
5048000.00	0.00
5048007.00	1.00
5048251.00	0.00
5048257.00	1.00
5048498.00	0.00
5048505.00	1.00
5048513.00	0.00
5048517.00	1.00
5048524.00	0.00
5048531.00	1.00
5048536.00	0.00
5048540.00	1.00
5048545.00	0.00
5048549.00	1.00
5048558.00	0.00
5048562.00	1.00
5048651.00	0.00
5048658.00	1.00
5048667.00	0.00
5048672.00	1.00
5048753.00	0.00
5048761.00	1.00
5048770.00	0.00
5048774.00	1.00
5048858.00	0.00
5048864.00	1.00
5048873.00	0.00
5048878.00	1.00
5048888.00	0.00
5048892.00	1.00
5048982.00	0.00
5048989.00	1.00
5048999.00	0.00
5049003.00	1.00
5049097.00	0.00
5049105.00	1.00
5049115.00	0.00
5049119.00	1.00
5049231.00	0.00
5049237.00	1.00
5049338.00	0.00
5049344.00	1.00
5049444.00	0.00
5049450.00	1.00
5049593.00	0.00
5049600.00	1.00
5049610.00	0.00
5049616.00	1.00
5049637.00	0.00
5049643.00	1.00
5049647.00	0.00
5049651.00	1.00
5049767.00	0.00
5049774.00	1.00
5049783.00	0.00
5049788.00	1.00
5049905.00	0.00
5049911.00	1.00
5049922.00	0.00
5049926.00	1.00
5049932.00	0.00
5049936.00	1.00
5049940.00	0.00
5049944.00	1.00
5049948.00	0.00
5049952.00	1.00
5049956.00	0.00
5049960.00	1.00
5049966.00	0.00
5049969.00	1.00
5050349.00	0.00
5050358.00	1.00
5050729.00	0.00
5050736.00	1.00
5051106.00	0.00
5051113.00	1.00
5051467.00	0.00
5051474.00	1.00
5051816.00	0.00
5051824.00	1.00
5052182.00	0.00
5052189.00	1.00
5052202.00	0.00
5052208.00	1.00
5052294.00	0.00
5052301.00	1.00
5052311.00	0.00
5052316.00	1.00
5052325.00	0.00
5052330.00	1.00
5052442.00	0.00
5052449.00	1.00
5052453.00	0.00
5052457.00	1.00
5052568.00	0.00
5052575.00	1.00
5052578.00	0.00
5052581.00	0.00
5052583.00	0.00
5052584.00	0.00
5052586.00	0.00
5052588.00	0.00
5052589.00	1.00
5052592.00	0.00
5052593.00	1.00
5052594.00	0.00
5052596.00	1.00
5052597.00	0.00
5052599.00	0.00
5052600.00	1.00
5052601.00	0.00
5052602.00	1.00
5052603.00	0.00
5052604.00	1.00
5052609.00	0.00
5052610.00	1.00
5052611.00	0.00
5052613.00	1.00
5052614.00	0.00
5052615.00	1.00
5052616.00	0.00
5052618.00	1.00
5052619.00	0.00
5052620.00	1.00
5052621.00	0.00
5052623.00	0.00
5052625.00	0.00
5052626.00	1.00
5052627.00	0.00
5052629.00	1.00
5052630.00	0.00
5052631.00	1.00
5052632.00	0.00
5052633.00	0.00
5052635.00	1.00
5052638.00	0.00
5052640.00	0.00
5052642.00	0.00
5052644.00	0.00
5052646.00	0.00
5052648.00	0.00
5052649.00	1.00
5052650.00	0.00
5052652.00	0.00
5052654.00	0.00
5052655.00	1.00
5052656.00	0.00
5052657.00	1.00
5052658.00	0.00
5052659.00	0.00
5052661.00	1.00
5052666.00	0.00
5052668.00	0.00
5052670.00	0.00
5052672.00	0.00
5052674.00	0.00
5052675.00	1.00
5052676.00	0.00
5052677.00	1.00
5052678.00	0.00
5052679.00	1.00
5052680.00	0.00
5052681.00	0.00
5052683.00	1.00
5052684.00	0.00
5052685.00	1.00
5052686.00	0.00
5052687.00	1.00
5052688.00	0.00
5052692.00	0.00
5052694.00	0.00
5052695.00	1.00
5052696.00	0.00
5052698.00	0.00
5052700.00	1.00
5052701.00	0.00
5052702.00	1.00
5052703.00	0.00
5052704.00	0.00
5052706.00	0.00
5052708.00	1.00
5052711.00	0.00
5052712.00	0.00
5052713.00	1.00
5052714.00	0.00
5052715.00	1.00
5052716.00	0.00
5052717.00	0.00
5052718.00	1.00
5052719.00	0.00
5052720.00	0.00
5052722.00	1.00
5052723.00	0.00
5052724.00	1.00
5052725.00	0.00
5052726.00	1.00
5052727.00	0.00
5052728.00	1.00
5052730.00	0.00
5052732.00	0.00
5052733.00	1.00
5052734.00	0.00
5052735.00	1.00
5052736.00	0.00
5052738.00	0.00
5052740.00	0.00
5052742.00	0.00
5052744.00	0.00
5052745.00	1.00
5052746.00	0.00
5052747.00	0.00
5052748.00	1.00
5052749.00	0.00
5052750.00	0.00
5052751.00	1.00
5052752.00	0.00
5052753.00	1.00
5052754.00	0.00
5052756.00	0.00
5052758.00	0.00
5052759.00	1.00
5052760.00	0.00
5052761.00	1.00
5052764.00	0.00
5052766.00	0.00
5052767.00	1.00
5052768.00	0.00
5052769.00	1.00
5052770.00	0.00
5052771.00	0.00
5052773.00	0.00
5052774.00	1.00
5052775.00	0.00
5052776.00	0.00
5052777.00	1.00
5052780.00	0.00
5052781.00	1.00
5052782.00	0.00
5052783.00	0.00
5052785.00	0.00
5052786.00	0.00
5052788.00	0.00
5052789.00	1.00
5052790.00	0.00
5052791.00	0.00
5052793.00	0.00
5052794.00	1.00
5052795.00	0.00
5052796.00	1.00
5052797.00	0.00
5052798.00	1.00
5052799.00	0.00
5052800.00	0.00
5052801.00	1.00
5052802.00	0.00
5052803.00	0.00
5052805.00	0.00
5052806.00	1.00
5052810.00	0.00
5052811.00	0.00
5052812.00	1.00
5052813.00	0.00
5052814.00	0.00
5052816.00	0.00
5052818.00	0.00
5052819.00	1.00
5052820.00	0.00
5052821.00	0.00
5052822.00	1.00
5052823.00	0.00
5052824.00	1.00
5052825.00	0.00
5052826.00	0.00
5052827.00	1.00
5052830.00	0.00
5052831.00	1.00
5052832.00	0.00
5052833.00	0.00
5052835.00	0.00
5052837.00	0.00
5052839.00	0.00
5052841.00	0.00
5052842.00	1.00
5052843.00	0.00
5052844.00	0.00
5052846.00	1.00
5052847.00	0.00
5052848.00	0.00
5052850.00	0.00
5052851.00	0.00
5052852.00	1.00
5052856.00	0.00
5052857.00	0.00
5052858.00	1.00
5052859.00	0.00
5052860.00	0.00
5052862.00	0.00
5052863.00	1.00
5052864.00	0.00
5052865.00	0.00
5052866.00	1.00
5052867.00	0.00
5052868.00	0.00
5052869.00	0.00
5052870.00	1.00
5052871.00	0.00
5052872.00	0.00
5052873.00	1.00
5052876.00	0.00
5052877.00	1.00
5052878.00	0.00
5052879.00	0.00
5052880.00	1.00
5052881.00	0.00
5052882.00	0.00
5052883.00	1.00
5052884.00	0.00
5052885.00	0.00
5052886.00	1.00
5052887.00	0.00
5052888.00	0.00
5052889.00	0.00
5052890.00	1.00
5052891.00	0.00
5052892.00	0.00
5052893.00	1.00
5052897.00	0.00
5052898.00	1.00
5052899.00	0.00
5052900.00	0.00
5052901.00	0.00
5052903.00	0.00
5052904.00	0.00
5052906.00	0.00
5052907.00	0.00
5052908.00	0.00
5052909.00	1.00
5052910.00	0.00
5052911.00	1.00
5052913.00	0.00
5052915.00	0.00
5052916.00	0.00
5052917.00	1.00
5052919.00	0.00
5052920.00	0.00
5052921.00	0.00
5052922.00	1.00
5052923.00	0.00
5052924.00	1.00
5052926.00	0.00
5052927.00	0.00
5052928.00	1.00
5052929.00	0.00
5077827.00	1.00
5077853.00	0.00
5077876.00	1.00
5078021.00	0.00
5078204.00	1.00
5078214.00	0.00
5078222.00	1.00
5078270.00	0.00
5080045.00	1.00
5080055.00	0.00
5080069.00	1.00
5080123.00	0.00
5081270.00	1.00
5081280.00	0.00
5081298.00	1.00
5081348.00	0.00
5084430.00	1.00
5084439.00	0.00
5084458.00	1.00
5084506.00	0.00
5084603.00	1.00
5084609.00	0.00
5084638.00	1.00
5084714.00	0.00
5084731.00	1.00
5084740.00	0.00
5084748.00	1.00
5084750.00	0.00
5084806.00	1.00
5084825.00	0.00
5084832.00	1.00
5084848.00	0.00
5084852.00	1.00
5084857.00	0.00
5084860.00	1.00
5084865.00	0.00
5084869.00	1.00
5084874.00	0.00
5084877.00	1.00
5084882.00	0.00
5084885.00	1.00
5084891.00	0.00
5084895.00	1.00
5085367.00	0.00
5085373.00	1.00
5085670.00	0.00
5085676.00	1.00
5085978.00	0.00
5085985.00	1.00
5086312.00	0.00
5086318.00	1.00
5086618.00	0.00
5086625.00	1.00
5086948.00	0.00
5086954.00	1.00
5086981.00	0.00
5086988.00	1.00
5086993.00	0.00
5086997.00	1.00
5086999.00	0.00
5087003.00	1.00
5087005.00	0.00
5087009.00	1.00
5087011.00	0.00
5087017.00	1.00
5087019.00	0.00
5087022.00	1.00
5087025.00	0.00
5087028.00	1.00
5087030.00	0.00
5087032.00	1.00
5087034.00	0.00
5087037.00	1.00
5087039.00	0.00
5087042.00	1.00
5087115.00	0.00
5087119.00	1.00
5087121.00	0.00
5087122.00	1.00
5087123.00	0.00
