time	count
0.00	0.00
5109275.00	0.50
5109282.00	0.00
5109348.00	0.50
5109378.00	0.00
5109524.00	0.50
5109533.00	1.00
5109534.00	0.50
5110117.00	1.00
5110122.00	0.50
5110148.00	1.00
5110149.00	0.50
5110335.00	0.50
5110353.00	1.00
5110358.00	0.50
5110367.00	1.00
5110368.00	0.50
5110929.00	0.00
5110940.00	0.50
5110942.00	0.00
5110991.00	0.00
5111033.00	0.50
5111035.00	0.00
5111061.00	0.00
5111104.00	0.00
5111126.00	0.50
5111128.00	0.00
5111147.00	0.50
5111149.00	0.00
5111168.00	0.50
5111169.00	0.00
5111189.00	0.00
5111209.00	0.50
5111210.00	0.00
5111238.00	0.50
5111239.00	0.00
5111256.00	0.50
5111259.00	0.00
5114541.00	0.50
5114544.00	0.00
5114549.00	0.50
5114550.00	0.00
5114750.00	0.50
5114754.00	0.00
5115214.00	0.50
5115223.00	1.00
5115225.00	0.50
5115256.00	1.00
5115257.00	0.50
5115269.00	1.00
5115278.00	0.50
5115286.00	0.00
5115308.00	0.50
5115310.00	0.00
5115312.00	0.50
5115314.00	0.00
5115335.00	0.00
5115353.00	0.50
5115354.00	0.00
5115374.00	0.50
5115375.00	0.00
5115392.00	0.50
5115393.00	0.00
5115419.00	0.00
5115436.00	0.50
5115437.00	0.00
5115461.00	0.00
5115479.00	0.50
5115480.00	0.00
5115530.00	0.00
5115539.00	0.50
5115540.00	0.00
5115552.00	0.50
5115557.00	0.00
5115569.00	0.50
5115570.00	0.00
5115628.00	0.50
5115630.00	0.00
5115772.00	0.50
5115773.00	0.00
5115792.00	0.50
5115793.00	0.00
5115806.00	0.50
5115807.00	0.00
5116270.00	0.50
5116272.00	0.00
5116280.00	0.00
5116481.00	0.50
5116482.00	0.00
5116829.00	0.00
5116840.00	0.00
5117003.00	0.00
5117031.00	0.00
5117046.00	0.50
5117047.00	0.00
5117145.00	0.50
5117150.00	0.00
5117162.00	0.50
5117163.00	0.00
5117196.00	0.00
5117209.00	0.50
5117210.00	0.00
5117221.00	0.50
5117226.00	0.00
5117231.00	0.00
5117329.00	0.50
5117330.00	0.00
5117349.00	0.00
5117368.00	0.50
5117371.00	0.00
5117924.00	0.00
5118394.00	0.50
5118395.00	0.00
5118409.00	0.50
5118410.00	0.00
5118424.00	0.00
5118437.00	0.50
5118438.00	0.00
5118452.00	0.50
5118453.00	0.00
5118484.00	0.00
5118529.00	0.00
5118545.00	0.00
5118559.00	0.00
5118572.00	0.50
5118576.00	0.00
5118596.00	0.00
5118632.00	0.50
5118636.00	0.00
5118703.00	0.50
5118704.00	0.00
5118732.00	0.00
5118748.00	0.50
5118749.00	0.00
5119144.00	0.50
5119145.00	0.00
5119540.00	0.50
5119541.00	0.00
5119567.00	0.50
5119568.00	0.00
5119660.00	0.50
5119661.00	0.00
5119687.00	0.50
5119688.00	0.00
5119701.00	0.00
5119714.00	0.50
5119721.00	0.00
5119727.00	0.50
5119731.00	0.00
5119793.00	0.50
5119794.00	0.00
5119814.00	0.50
5119815.00	0.00
5119831.00	0.50
5119832.00	0.00
5120176.00	0.50
5120177.00	0.00
5120485.00	0.50
5120488.00	0.00
5120530.00	0.50
5120533.00	1.00
5120534.00	0.50
5120535.00	0.00
5120572.00	0.00
5120583.00	0.00
5120601.00	0.00
5120698.00	0.50
5120699.00	0.00
5120715.00	0.00
5120746.00	0.00
5120760.00	0.50
5120763.00	0.00
5120773.00	0.00
5120785.00	0.00
5120868.00	0.50
5120869.00	0.00
5120888.00	0.00
5120908.00	0.00
5121275.00	0.00
5121288.00	0.50
5121309.00	1.00
5121310.00	0.50
5121323.00	0.50
5121337.00	0.50
5121350.00	0.50
5121357.00	1.00
5121636.00	0.50
5121642.00	0.50
5121643.00	0.50
5121644.00	0.50
5121647.00	1.00
5121649.00	0.50
