level	start	end	color	opacity	title	initiation	in	out	children	parents	prof_uid
3	5120383	5120450	#be00ff	1.0	Fill	49					467
3	5120508	5120522	#be00ff	1.0	Fill	49					140
3	5120537	5120559	#be00ff	1.0	Fill	49					141
3	5120580	5120591	#be00ff	1.0	Fill	49					468
3	5121288	5121301	#be00ff	1.0	Fill	50					142
3	5121310	5121317	#be00ff	1.0	Fill	50					143
3	5121324	5121331	#be00ff	1.0	Fill	50					144
3	5121338	5121344	#be00ff	1.0	Fill	50					145
3	5121354	5121360	#ff0071	1.0	Fill	53					146
3	5121365	5121370	#ff0071	1.0	Fill	54					147
3	5121373	5121378	#00fff6	1.0	Fill	57					148
3	5121382	5121387	#00fff6	1.0	Fill	57					149
3	5121390	5121395	#00fff6	1.0	Fill	57					150
3	5121399	5121404	#00fff6	1.0	Fill	58					151
3	5121407	5121413	#00fff6	1.0	Fill	58					152
3	5121416	5121423	#00fff6	1.0	Fill	58					153
