level	start	end	color	opacity	title	initiation	in	out	children	parents	prof_uid
2	5011207	5011211	#a300ff	0.15	Task Physical Dependence Analysis (waiting)	14					115
2	5011211	5011216	#a300ff	0.45	Task Physical Dependence Analysis (ready)	14					115
2	5011216	5011562	#a300ff	1.0	Task Physical Dependence Analysis	14					115
1	5011120	5011320	#ff00d7	1.0	Mapper Call map_task for 14	14					80
2	5011588	5011598	#333399	1.0	Deferred Ready Trigger	15					116
2	5011617	5011631	#ff4a00	1.0	Scheduler	64424509440					118
2	5011649	5011750	#a300ff	1.0	Task Physical Dependence Analysis	15					119
2	5011750	5011754	#a300ff	0.15	Task Physical Dependence Analysis (waiting)	15					119
2	5011754	5011764	#a300ff	0.45	Task Physical Dependence Analysis (ready)	15					119
2	5011764	5012124	#a300ff	1.0	Task Physical Dependence Analysis	15					119
1	5011677	5011876	#ff00d7	1.0	Mapper Call map_task for 15	15					81
2	5012148	5012159	#333399	1.0	Deferred Ready Trigger	16					276
2	5012179	5012192	#ff4a00	1.0	Scheduler	68719476736					121
2	5012213	5012400	#a300ff	1.0	Task Physical Dependence Analysis	16					346
2	5012430	5012440	#333399	1.0	Deferred Ready Trigger	17					122
2	5012459	5012474	#ff4a00	1.0	Scheduler	73014444032					124
2	5012490	5012675	#a300ff	1.0	Task Physical Dependence Analysis	17					385
2	5012698	5012707	#333399	1.0	Deferred Ready Trigger	18					277
2	5012725	5012739	#ff4a00	1.0	Scheduler	77309411328					279
2	5012759	5012967	#a300ff	1.0	Task Physical Dependence Analysis	18					125
2	5012994	5013003	#333399	1.0	Deferred Ready Trigger	19					126
2	5013022	5013035	#ff4a00	1.0	Scheduler	81604378624					128
2	5013052	5013176	#a300ff	1.0	Task Physical Dependence Analysis	19					386
2	5013198	5013207	#333399	1.0	Deferred Ready Trigger	20					129
2	5013224	5013236	#ff4a00	1.0	Scheduler	85899345920					131
2	5013254	5013307	#a300ff	1.0	Task Physical Dependence Analysis	20					16
2	6061797	6061818	#006600	1.0	Post-Task Execution	13					213
2	6061841	6061923	#00fcff	1.0	Deferred Post-Task Execution	13					132
2	7562197	7562207	#006600	1.0	Post-Task Execution	14					69
2	7562231	7562278	#00fcff	1.0	Deferred Post-Task Execution	14					70
2	7562286	7562289	#FFC0CB	1.0	ProfTask <14>						83
2	7562291	7562292	#FFC0CB	1.0	ProfTask <14>						85
2	7562293	7562294	#FFC0CB	1.0	ProfTask <14>						87
2	7562706	7562710	#006600	1.0	Post-Task Execution	15					280
2	7562740	7562771	#00fcff	1.0	Deferred Post-Task Execution	15					347
2	8620225	8620243	#006600	1.0	Post-Task Execution	16					281
2	8620254	8620342	#00fcff	1.0	Deferred Post-Task Execution	16					133
2	10131677	10131690	#006600	1.0	Post-Task Execution	17					282
2	10131773	10131831	#00fcff	1.0	Deferred Post-Task Execution	17					72
2	10131860	10131863	#FFC0CB	1.0	ProfTask <17>						89
2	10132015	10132026	#006600	1.0	Post-Task Execution	18					18
2	10132049	10132075	#00fcff	1.0	Deferred Post-Task Execution	18					19
2	10132086	10132099	#00fcff	1.0	Deferred Post-Task Execution	19					74
2	10132107	10132108	#FFC0CB	1.0	ProfTask <19>						91
2	10132192	10132198	#006600	1.0	Post-Task Execution	20					283
2	10132230	10132244	#00fcff	1.0	Deferred Post-Task Execution	20					75
2	10132257	10132259	#FFC0CB	1.0	ProfTask <20>						93
2	10132457	10132583	#dfff00	1.0	Logical Dependence Analysis	21					214
2	10132636	10132645	#333399	1.0	Deferred Ready Trigger	21					215
2	10132653	10133200	#dfff00	1.0	Logical Dependence Analysis	22					348
2	10133226	10133233	#333399	1.0	Deferred Ready Trigger	22					349
2	10133241	10133244	#333399	1.0	Deferred Ready Trigger	23					350
2	10133251	10133254	#333399	1.0	Deferred Ready Trigger	24					351
2	10133260	10133264	#333399	1.0	Deferred Ready Trigger	25					352
2	10133270	10133768	#00b7ff	1.0	Operation Physical Dependence Analysis	21					21
2	10133819	10134061	#00b7ff	1.0	Operation Physical Dependence Analysis	22					353
2	10134081	10134432	#00b7ff	1.0	Operation Physical Dependence Analysis	23					216
2	10134488	10134840	#00b7ff	1.0	Operation Physical Dependence Analysis	24					387
2	10134877	10135182	#00b7ff	1.0	Operation Physical Dependence Analysis	25					354
2	10135216	10135547	#990000	1.0	Deferred Post Mapped	1					22
2	10135576	10135708	#ff8f00	1.0	Trigger Complete	1					23
2	10135737	10135891	#2500ff	1.0	Top Finish	0					25
2	10135987	10136091	#7f00ff	1.0	Garbage Collection	0					284
2	10136110	10136130	#7f00ff	1.0	Garbage Collection	0					285
2	10136142	10136158	#7f00ff	1.0	Garbage Collection	0					286
2	10136168	10136183	#7f00ff	1.0	Garbage Collection	0					287
2	10136193	10136218	#7f00ff	1.0	Garbage Collection	0					288
