level	start	end	color	opacity	title	initiation	in	out	children	parents	prof_uid
3	5011580	5011597	#000000	1.0	Intersection						180
3	5011627	5011628	#000000	1.0	Intersection						181
3	5012120	5012122	#000000	1.0	Intersection						349
3	5012148	5012150	#000000	1.0	Intersection						182
