time	count
10021316.00	0.00
10021329.00	0.17
10021330.00	0.00
10021347.00	0.17
10021349.00	0.33
10021351.00	0.17
10021380.00	0.33
10021393.00	0.17
10021427.00	0.33
10021429.00	0.17
11049502.00	0.00
11049538.00	0.17
11049543.00	0.33
11049544.00	0.17
11049747.00	0.33
11049750.00	0.17
11049817.00	0.33
11049820.00	0.17
12524479.00	0.00
12524530.00	0.17
12524534.00	0.00
12524535.00	0.17
12524666.00	0.33
12524669.00	0.17
12524750.00	0.33
12524754.00	0.17
12524819.00	0.00
12524833.00	0.17
12524834.00	0.00
12524864.00	0.17
12524879.00	0.33
12524881.00	0.17
12524943.00	0.33
12524944.00	0.17
13557276.00	0.00
13557315.00	0.17
13557327.00	0.33
13557332.00	0.17
13557340.00	0.33
13557342.00	0.17
13557377.00	0.33
13557398.00	0.17
15034588.00	0.00
15034620.00	0.17
15034625.00	0.00
15034627.00	0.17
15034628.00	0.00
15034685.00	0.17
15034831.00	0.00
15034853.00	0.17
15034856.00	0.00
15034857.00	0.17
15034871.00	0.33
15034873.00	0.17
15034914.00	0.33
15034917.00	0.17
16069580.00	0.00
16069612.00	0.17
16069617.00	0.00
16069619.00	0.17
16069774.00	0.33
16069792.00	0.17
16069858.00	0.33
16069861.00	0.17
17573897.00	0.00
17573932.00	0.17
17573937.00	0.00
17573938.00	0.17
17574089.00	0.33
17574094.00	0.17
17574165.00	0.33
17574169.00	0.17
17574199.00	0.33
17574200.00	0.17
17574392.00	0.00
17574417.00	0.17
17574418.00	0.33
17574419.00	0.17
17574458.00	0.33
17574460.00	0.17
17574508.00	0.33
17574510.00	0.17
17574535.00	0.33
17574537.00	0.17
18611332.00	0.00
18611373.00	0.17
18611378.00	0.33
18611379.00	0.17
18611423.00	0.33
18611428.00	0.17
18611511.00	0.33
18611514.00	0.17
18611545.00	0.33
18611547.00	0.17
18611579.00	0.33
18611585.00	0.17
20100749.00	0.00
20100781.00	0.17
20100788.00	0.00
20100794.00	0.17
20100802.00	0.33
20100804.00	0.17
20100866.00	0.33
20100869.00	0.17
20100899.00	0.33
20100902.00	0.17
20100952.00	0.00
20100990.00	0.17
20100992.00	0.00
20100997.00	0.17
20101000.00	0.33
20101006.00	0.17
20101050.00	0.33
20101051.00	0.17
21143300.00	0.00
21143329.00	0.17
21143334.00	0.00
21143352.00	0.17
21143353.00	0.33
21143366.00	0.17
22654989.00	0.00
22655023.00	0.17
22655030.00	0.33
22655045.00	0.17
22655184.00	0.33
22655187.00	0.17
22655256.00	0.33
22655267.00	0.17
22655459.00	0.00
22655474.00	0.17
22655476.00	0.00
22655497.00	0.17
22655498.00	0.33
22655501.00	0.17
22655541.00	0.33
22655544.00	0.17
23701018.00	0.00
23701058.00	0.17
23701062.00	0.00
23701066.00	0.17
23701273.00	0.33
23701278.00	0.17
23701357.00	0.33
23701360.00	0.17
25221702.00	0.00
25221747.00	0.17
25221751.00	0.33
25221752.00	0.17
25221903.00	0.33
25221907.00	0.17
25221949.00	0.00
25221965.00	0.33
25221968.00	0.17
25221995.00	0.33
25221998.00	0.17
25222030.00	0.33
25222031.00	0.17
25222077.00	0.33
