time	count
17574043.00	1.00
17574061.00	0.00
17574092.00	1.00
17574143.00	0.00
17574168.00	1.00
17574182.00	0.00
17574421.00	1.00
17574436.00	0.00
17574462.00	1.00
17574491.00	0.00
17574512.00	1.00
17574518.00	0.00
18611374.00	1.00
18611393.00	0.00
18611422.00	1.00
18611481.00	0.00
18611513.00	1.00
18611523.00	0.00
18611548.00	1.00
18611557.00	0.00
20100782.00	1.00
20100792.00	0.00
20100802.00	1.00
20100848.00	0.00
20100866.00	1.00
20100888.00	0.00
20100959.00	1.00
20100974.00	0.00
20100988.00	1.00
20101025.00	0.00
21143309.00	1.00
21143326.00	0.00
21143345.00	1.00
21143392.00	0.00
21143408.00	1.00
21143409.00	0.00
22655131.00	1.00
22655148.00	0.00
22655180.00	1.00
22655235.00	0.00
22655465.00	1.00
22655476.00	0.00
22655505.00	1.00
22655527.00	0.00
23701234.00	1.00
23701251.00	0.00
23701279.00	1.00
23701330.00	0.00
25221855.00	1.00
25221875.00	0.00
25221908.00	1.00
25221974.00	0.00
25222000.00	1.00
25222012.00	0.00
25222030.00	1.00
25222060.00	0.00
26274606.00	1.00
26274623.00	0.00
26274655.00	1.00
26274708.00	0.00
26274735.00	1.00
26274738.00	0.00
27822077.00	1.00
27822096.00	0.00
27822124.00	1.00
27822178.00	0.00
27822227.00	1.00
27822235.00	0.00
27822270.00	1.00
27822290.00	0.00
28894055.00	1.00
28894073.00	0.00
28894102.00	1.00
28894153.00	0.00
30462982.00	1.00
30462999.00	0.00
30463034.00	1.00
30463098.00	0.00
30463128.00	1.00
30463137.00	0.00
30463154.00	1.00
30463179.00	0.00
30463197.00	1.00
30463199.00	0.00
30463233.00	1.00
30463239.00	0.00
30463268.00	1.00
30463291.00	0.00
30463343.00	1.00
30463348.00	0.00
30463379.00	1.00
30463408.00	0.00
30463431.00	1.00
30463432.00	0.00
30463472.00	1.00
30463590.00	0.00
30463618.00	1.00
30463625.00	0.00
30463648.00	1.00
30463792.00	0.00
30463821.00	1.00
30463826.00	0.00
30463851.00	1.00
30463856.00	0.00
30463877.00	1.00
30463881.00	0.00
30463901.00	1.00
30463905.00	0.00
30463924.00	1.00
30464111.00	0.00
30464133.00	1.00
30464307.00	0.00
30464332.00	1.00
30464522.00	0.00
30464549.00	1.00
30464745.00	0.00
30464772.00	1.00
30464930.00	0.00
30464954.00	1.00
30465134.00	0.00
30465155.00	1.00
30465217.00	0.00
30465241.00	1.00
30465395.00	0.00
30465461.00	1.00
30465517.00	0.00
30465540.00	1.00
30465568.00	0.00
30465591.00	1.00
30465620.00	0.00
30465637.00	1.00
30465658.00	0.00
30465673.00	1.00
30465697.00	0.00
