level	start	end	color	opacity	title	initiation	in	out	children	parents	prof_uid
2	5005522	5005562	#c7ff00	1.0	Deferred Enqueue Task	1					295
2	5005607	5005663	#ff4a00	1.0	Scheduler	4294999822					427
2	5005687	5005866	#a300ff	1.0	Task Physical Dependence Analysis	1					296
2	5006503	5006555	#00ff3f	1.0	Prepipeline Stage	3					297
2	5006585	5006873	#dfff00	1.0	Logical Dependence Analysis	3					531
2	5006915	5006986	#333399	1.0	Deferred Ready Trigger	3					298
2	5007028	5007040	#333399	1.0	Deferred Ready Trigger	4					745
2	5007067	5007081	#333399	1.0	Deferred Ready Trigger	5					299
2	5007117	5007125	#333399	1.0	Deferred Ready Trigger	6					532
2	5007146	5008722	#dfff00	1.0	Logical Dependence Analysis	7					746
2	5008760	5008769	#333399	1.0	Deferred Ready Trigger	7					300
2	5008836	5008846	#333399	1.0	Deferred Ready Trigger	8					56
2	5008869	5008885	#ff4a00	1.0	Scheduler	34359738368					58
2	5008904	5008917	#333399	1.0	Deferred Ready Trigger	10					301
2	5008942	5008954	#333399	1.0	Deferred Ready Trigger	11					59
2	5008974	5008981	#333399	1.0	Deferred Ready Trigger	12					60
2	5009001	5010655	#dfff00	1.0	Logical Dependence Analysis	21					302
2	5010699	5011744	#dfff00	1.0	Logical Dependence Analysis	37					816
2	5011777	5011786	#00ff3f	1.0	Prepipeline Stage	4					61
2	5011799	5011950	#00b7ff	1.0	Operation Physical Dependence Analysis	3					817
2	5011994	5012025	#00b7ff	1.0	Operation Physical Dependence Analysis	4					818
2	5012052	5012070	#00b7ff	1.0	Operation Physical Dependence Analysis	5					62
2	5012089	5012104	#00b7ff	1.0	Operation Physical Dependence Analysis	6					819
2	5012126	5012138	#00b7ff	1.0	Operation Physical Dependence Analysis	7					820
2	5012149	5012445	#a300ff	1.0	Task Physical Dependence Analysis	8					821
2	5012445	5012463	#a300ff	0.15	Task Physical Dependence Analysis (waiting)	8					821
2	5012463	5012481	#a300ff	0.45	Task Physical Dependence Analysis (ready)	8					821
2	5012481	5012932	#a300ff	1.0	Task Physical Dependence Analysis	8					821
1	5012194	5012708	#ff00d7	1.0	Mapper Call map_task for 8	8					406
2	5012942	5012957	#333399	1.0	Deferred Ready Trigger	9					533
2	5012977	5012993	#ff4a00	1.0	Scheduler	38654705664					64
2	5013014	5013038	#00b7ff	1.0	Operation Physical Dependence Analysis	10					65
2	5013061	5013082	#00b7ff	1.0	Operation Physical Dependence Analysis	11					66
2	5013105	5013121	#00b7ff	1.0	Operation Physical Dependence Analysis	12					822
2	5013160	5013169	#00ff3f	1.0	Prepipeline Stage	44					747
2	5013182	5013383	#a300ff	1.0	Task Physical Dependence Analysis	9					748
2	5013405	5013416	#333399	1.0	Deferred Ready Trigger	13					534
2	5013434	5013449	#ff4a00	1.0	Scheduler	55834574848					68
2	5013482	5013497	#006600	1.0	Post-Task Execution	8					69
2	5013521	5013568	#00fcff	1.0	Deferred Post-Task Execution	8					70
2	5013594	5013606	#00fcff	1.0	Deferred Post-Task Execution	9					71
2	5013632	5013634	#00ff3f	1.0	Prepipeline Stage	44					72
2	5013659	5013760	#a300ff	1.0	Task Physical Dependence Analysis	13					73
2	5013760	5013766	#a300ff	0.15	Task Physical Dependence Analysis (waiting)	13					73
2	5013766	5013772	#a300ff	0.45	Task Physical Dependence Analysis (ready)	13					73
2	5013772	5013923	#a300ff	1.0	Task Physical Dependence Analysis	13					73
2	5013923	5013928	#a300ff	0.15	Task Physical Dependence Analysis (waiting)	13					73
2	5013928	5013934	#a300ff	0.45	Task Physical Dependence Analysis (ready)	13					73
2	5013934	5014385	#a300ff	1.0	Task Physical Dependence Analysis	13					73
1	5013685	5014050	#ff00d7	1.0	Mapper Call map_task for 13	13					407
2	5014408	5014417	#333399	1.0	Deferred Ready Trigger	14					303
2	5014459	5014475	#ff4a00	1.0	Scheduler	60129542144					429
2	5014510	5014625	#a300ff	1.0	Task Physical Dependence Analysis	14					304
2	5014625	5014629	#a300ff	0.15	Task Physical Dependence Analysis (waiting)	14					304
2	5014629	5014636	#a300ff	0.45	Task Physical Dependence Analysis (ready)	14					304
2	5014636	5014930	#a300ff	1.0	Task Physical Dependence Analysis	14					304
1	5014533	5014729	#ff00d7	1.0	Mapper Call map_task for 14	14					408
2	5014992	5015003	#333399	1.0	Deferred Ready Trigger	15					535
2	5015022	5015036	#ff4a00	1.0	Scheduler	64424509440					537
2	5015052	5015155	#a300ff	1.0	Task Physical Dependence Analysis	15					823
2	5015155	5015160	#a300ff	0.15	Task Physical Dependence Analysis (waiting)	15					823
2	5015160	5015166	#a300ff	0.45	Task Physical Dependence Analysis (ready)	15					823
2	5015166	5015521	#a300ff	1.0	Task Physical Dependence Analysis	15					823
1	5015076	5015280	#ff00d7	1.0	Mapper Call map_task for 15	15					409
2	5015579	5015588	#333399	1.0	Deferred Ready Trigger	16					538
2	5015606	5015621	#ff4a00	1.0	Scheduler	68719476736					540
2	5015638	5015826	#a300ff	1.0	Task Physical Dependence Analysis	16					541
2	5015848	5015857	#333399	1.0	Deferred Ready Trigger	17					74
2	5015873	5015883	#ff4a00	1.0	Scheduler	73014444032					76
2	5015900	5016082	#a300ff	1.0	Task Physical Dependence Analysis	17					430
2	5016108	5016116	#333399	1.0	Deferred Ready Trigger	18					305
2	5016130	5016143	#ff4a00	1.0	Scheduler	77309411328					78
2	5016158	5016347	#a300ff	1.0	Task Physical Dependence Analysis	18					542
2	5016370	5016378	#333399	1.0	Deferred Ready Trigger	19					79
2	5016394	5016405	#ff4a00	1.0	Scheduler	81604378624					544
2	5016420	5016586	#a300ff	1.0	Task Physical Dependence Analysis	19					80
2	5016616	5016627	#333399	1.0	Deferred Ready Trigger	20					81
2	5016645	5016657	#ff4a00	1.0	Scheduler	85899345920					83
2	5016673	5016825	#a300ff	1.0	Task Physical Dependence Analysis	20					84
2	5016845	5016854	#333399	1.0	Deferred Ready Trigger	21					85
2	5016874	5016883	#ff4a00	1.0	Scheduler	90194313216					87
2	5016900	5017049	#a300ff	1.0	Task Physical Dependence Analysis	21					88
2	5017070	5017078	#333399	1.0	Deferred Ready Trigger	22					89
2	5017094	5017105	#ff4a00	1.0	Scheduler	94489280512					307
2	5017126	5017257	#a300ff	1.0	Task Physical Dependence Analysis	22					545
2	5017277	5017283	#333399	1.0	Deferred Ready Trigger	23					431
2	5017300	5017309	#ff4a00	1.0	Scheduler	98784247808					309
2	5017320	5017435	#a300ff	1.0	Task Physical Dependence Analysis	23					90
2	5017459	5017464	#333399	1.0	Deferred Ready Trigger	24					546
2	5017480	5017490	#ff4a00	1.0	Scheduler	103079215104					548
2	5017505	5017618	#a300ff	1.0	Task Physical Dependence Analysis	24					432
2	5017650	5017656	#333399	1.0	Deferred Ready Trigger	25					824
2	5017669	5017678	#ff4a00	1.0	Scheduler	107374182400					550
2	5017692	5017809	#a300ff	1.0	Task Physical Dependence Analysis	25					825
2	5017825	5017832	#333399	1.0	Deferred Ready Trigger	26					433
2	5017849	5017857	#ff4a00	1.0	Scheduler	111669149696					435
