time	count
6297566.00	0.00
6297583.00	0.17
6297585.00	0.00
6297592.00	0.17
6297652.00	0.00
6297679.00	0.17
6297683.00	0.00
6297687.00	0.17
6297690.00	0.00
6297700.00	0.17
6297790.00	0.33
6297792.00	0.17
6297825.00	0.33
6297828.00	0.17
6297883.00	0.33
6297884.00	0.17
6552765.00	0.00
6552790.00	0.17
6552796.00	0.17
6552976.00	0.33
6552980.00	0.17
6553050.00	0.33
6553051.00	0.17
6926654.00	0.00
6926675.00	0.17
6926677.00	0.00
6926680.00	0.17
6926734.00	0.00
6926746.00	0.17
6926747.00	0.00
6926748.00	0.17
6926881.00	0.33
6926884.00	0.17
6926980.00	0.33
6926982.00	0.17
6927036.00	0.33
6927040.00	0.17
7182069.00	0.00
7182124.00	0.33
7182128.00	0.17
7182165.00	0.33
7182169.00	0.17
7564990.00	0.00
7565016.00	0.17
7565021.00	0.00
7565022.00	0.17
7565100.00	0.00
7565101.00	0.17
7565104.00	0.00
7565138.00	0.33
7565139.00	0.17
7565239.00	0.33
7565240.00	0.17
7565265.00	0.33
7565268.00	0.17
7565311.00	0.33
7565317.00	0.17
7821740.00	0.00
7821762.00	0.17
7821763.00	0.00
7821766.00	0.17
7821972.00	0.33
7821977.00	0.17
8199394.00	0.00
8199429.00	0.17
8199433.00	0.17
8199672.00	0.33
8199674.00	0.17
8199756.00	0.33
8199759.00	0.17
8199787.00	0.00
8199793.00	0.17
8199797.00	0.00
8199804.00	0.17
8199808.00	0.00
8199831.00	0.33
8199833.00	0.17
8199879.00	0.33
8199881.00	0.17
8199902.00	0.33
8199906.00	0.17
8465407.00	0.00
8465428.00	0.17
8465430.00	0.00
8465442.00	0.17
8465514.00	0.33
8465517.00	0.17
8465586.00	0.33
8465588.00	0.17
8465618.00	0.33
8465619.00	0.17
8465648.00	0.17
8847004.00	0.00
8847039.00	0.17
8847042.00	0.00
8847043.00	0.17
8847100.00	0.00
8847119.00	0.17
8847120.00	0.33
8847121.00	0.17
8847247.00	0.33
8847251.00	0.17
8847337.00	0.33
8847345.00	0.17
8847378.00	0.33
8847379.00	0.17
8847420.00	0.33
8847422.00	0.17
9108492.00	0.00
9108519.00	0.17
9108522.00	0.00
9108523.00	0.17
9108695.00	0.33
9108710.00	0.17
9108796.00	0.33
9108797.00	0.17
9494878.00	0.00
9494906.00	0.17
9494910.00	0.00
9494923.00	0.17
9494933.00	0.33
9494936.00	0.17
9494987.00	0.33
9494988.00	0.17
9495052.00	0.00
9495073.00	0.17
9495074.00	0.00
9495087.00	0.17
9495090.00	0.33
9495092.00	0.17
9495109.00	0.33
9495110.00	0.17
9766778.00	0.00
9766803.00	0.17
9766805.00	0.00
9766821.00	0.17
9766853.00	0.33
9766865.00	0.17
9766920.00	0.33
9766921.00	0.17
10161960.00	0.00
10161997.00	0.17
10162005.00	0.33
10162009.00	0.17
10162055.00	0.00
10162079.00	0.17
10162081.00	0.00
10162083.00	0.17
10162095.00	0.33
10162099.00	0.17
10162140.00	0.33
10162143.00	0.17
10162146.00	0.33
10162148.00	0.17
10162166.00	0.33
10162168.00	0.17
10426984.00	0.00
10427010.00	0.17
10427013.00	0.00
10427028.00	0.17
10427057.00	0.33
10427060.00	0.17
10427129.00	0.33
10427131.00	0.17
10820022.00	0.00
10820056.00	0.17
10820061.00	0.00
10820065.00	0.17
10820141.00	0.00
10820164.00	0.17
10820168.00	0.33
10820171.00	0.17
10820209.00	0.33
10820212.00	0.17
10820276.00	0.33
10820277.00	0.17
10820323.00	0.33
10820325.00	0.17
11089237.00	0.00
11089260.00	0.17
11089263.00	0.00
11089265.00	0.17
11089422.00	0.33
11089423.00	0.17
11089493.00	0.33
11089494.00	0.17
11483870.00	0.00
11483906.00	0.17
11483908.00	0.33
11483912.00	0.17
11484075.00	0.33
11484078.00	0.17
11484131.00	0.00
11484134.00	0.17
11484136.00	0.00
11484146.00	0.17
11484148.00	0.00
11484163.00	0.17
11484167.00	0.33
11484174.00	0.17
11484241.00	0.00
11484269.00	0.17
11484270.00	0.33
11484272.00	0.17
11484300.00	0.33
11484301.00	0.17
11484329.00	0.00
11484348.00	0.17
11484349.00	0.00
11484353.00	0.00
11484374.00	0.17
11484386.00	0.33
11484387.00	0.17
11484520.00	0.00
11484529.00	0.17
11484531.00	0.00
11484547.00	0.17
11484548.00	0.00
11484639.00	0.17
11484642.00	0.00
11484652.00	0.17
11484654.00	0.00
11484659.00	0.17
11484660.00	0.00
11484681.00	0.17
11484682.00	0.00
11484688.00	0.17
11484689.00	0.00
11484831.00	0.17
11484832.00	0.00
11484948.00	0.17
11484950.00	0.00
11485061.00	0.17
11485064.00	0.00
11485179.00	0.17
11485184.00	0.00
11485314.00	0.17
11485315.00	0.00
11485427.00	0.17
11485429.00	0.00
11485484.00	0.17
11485486.00	0.00
11485492.00	0.17
11485494.00	0.00
11485673.00	0.17
11485676.00	0.00
11485753.00	0.17
11485756.00	0.00
11485789.00	0.17
11485790.00	0.00
11485812.00	0.00
11485830.00	0.00
11485855.00	0.00
11485872.00	0.17
11485873.00	0.00
11485896.00	0.17
11485897.00	0.00
11485916.00	0.17
11485919.00	0.00
11485935.00	0.17
11485936.00	0.00
11485961.00	0.17
11485962.00	0.00
