time	count
8199608.00	1.00
8199638.00	0.00
8199675.00	1.00
8199731.00	0.00
8199755.00	1.00
8199768.00	0.00
8199791.00	1.00
8199797.00	0.00
8199832.00	1.00
8199857.00	0.00
8199879.00	1.00
8199882.00	0.00
8465444.00	1.00
8465475.00	0.00
8465514.00	1.00
8465567.00	0.00
8465595.00	1.00
8465601.00	0.00
8465623.00	1.00
8465629.00	0.00
8847173.00	1.00
8847208.00	0.00
8847252.00	1.00
8847312.00	0.00
8847336.00	1.00
8847356.00	0.00
8847380.00	1.00
8847402.00	0.00
9108638.00	1.00
9108657.00	0.00
9108711.00	1.00
9108767.00	0.00
9494907.00	1.00
9494917.00	0.00
9494934.00	1.00
9494973.00	0.00
9495053.00	1.00
9495058.00	0.00
9495082.00	1.00
9495098.00	0.00
9766809.00	1.00
9766825.00	0.00
9766856.00	1.00
9766897.00	0.00
10161966.00	1.00
10161973.00	0.00
10162094.00	1.00
10162121.00	0.00
10162130.00	1.00
10162133.00	0.00
10162137.00	1.00
10162150.00	0.00
10427013.00	1.00
10427030.00	0.00
10427058.00	1.00
10427103.00	0.00
10820158.00	1.00
10820180.00	0.00
10820209.00	1.00
10820255.00	0.00
10820278.00	1.00
10820303.00	0.00
11089381.00	1.00
11089397.00	0.00
11089427.00	1.00
11089471.00	0.00
11484027.00	1.00
11484043.00	0.00
11484072.00	1.00
11484115.00	0.00
11484150.00	1.00
11484155.00	0.00
11484163.00	1.00
11484180.00	0.00
11484189.00	1.00
11484190.00	0.00
11484241.00	1.00
11484245.00	0.00
11484257.00	1.00
11484273.00	0.00
11484284.00	1.00
11484285.00	0.00
11484331.00	1.00
11484336.00	0.00
11484355.00	1.00
11484372.00	0.00
11484429.00	1.00
11484515.00	0.00
11484533.00	1.00
11484537.00	0.00
11484548.00	1.00
11484623.00	0.00
11484637.00	1.00
11484639.00	0.00
11484648.00	1.00
11484650.00	0.00
11484660.00	1.00
11484663.00	0.00
11484675.00	1.00
11484677.00	0.00
11484687.00	1.00
11484818.00	0.00
11484832.00	1.00
11484937.00	0.00
11484952.00	1.00
11485051.00	0.00
11485064.00	1.00
11485167.00	0.00
11485180.00	1.00
11485300.00	0.00
11485314.00	1.00
11485415.00	0.00
11485425.00	1.00
11485470.00	0.00
11485500.00	1.00
11485657.00	0.00
11485723.00	1.00
11485777.00	0.00
11485793.00	1.00
11485817.00	0.00
11485836.00	1.00
11485861.00	0.00
11485878.00	1.00
11485901.00	0.00
11485918.00	1.00
11485946.00	0.00
