time	count
0.00	0.00
5005144.00	1.00
5005172.00	0.00
5005208.00	1.00
5005262.00	0.00
5005280.00	1.00
5005439.00	0.00
5005954.00	1.00
5005974.00	0.00
5005992.00	1.00
5006004.00	0.00
5006023.00	1.00
5006175.00	0.00
5006199.00	1.00
5006202.00	0.00
5006214.00	1.00
5006215.00	0.00
5006227.00	1.00
5006804.00	0.00
5006826.00	1.00
5006838.00	0.00
5006860.00	1.00
5006874.00	0.00
5006889.00	1.00
5006915.00	0.00
5006932.00	1.00
5006938.00	0.00
5006953.00	1.00
5006958.00	0.00
5006973.00	1.00
5006978.00	0.00
5006993.00	1.00
5006998.00	0.00
5007012.00	1.00
5007018.00	0.00
5007032.00	1.00
5007037.00	0.00
5007051.00	1.00
5007057.00	0.00
5007071.00	1.00
5011381.00	0.00
5011410.00	1.00
5011416.00	0.00
5011426.00	1.00
5012411.00	0.00
5012433.00	1.00
5012457.00	0.00
5012476.00	1.00
5012483.00	0.00
5012517.00	1.00
5012565.00	0.00
5012583.00	1.00
5012601.00	0.00
5012622.00	1.00
5012640.00	0.00
5012656.00	1.00
5012675.00	0.00
5012696.00	1.00
5012713.00	0.00
5012729.00	1.00
5012745.00	0.00
5012762.00	1.00
5012783.00	0.00
5012800.00	1.00
5012819.00	0.00
5012835.00	1.00
5012847.00	0.00
5012863.00	1.00
5012921.00	0.00
5012939.00	1.00
5012955.00	0.00
5012971.00	1.00
5013032.00	0.00
5013050.00	1.00
5013060.00	0.00
5013075.00	1.00
5013082.00	0.00
5013097.00	1.00
5013279.00	0.00
5013299.00	1.00
5013316.00	0.00
5013331.00	1.00
5013343.00	0.00
5013358.00	1.00
5014318.00	0.00
5014345.00	1.00
5015068.00	0.00
5015089.00	1.00
5015103.00	0.00
5015124.00	1.00
5015129.00	0.00
5015144.00	1.00
5015243.00	0.00
5015269.00	1.00
5015277.00	0.00
5015292.00	1.00
5015317.00	0.00
5015339.00	1.00
5015346.00	0.00
5015360.00	1.00
5015367.00	0.00
5015380.00	1.00
5015386.00	0.00
5015398.00	1.00
5015482.00	0.00
5015507.00	1.00
5015520.00	0.00
5015533.00	1.00
5015542.00	0.00
5015555.00	1.00
5016467.00	0.00
5016475.00	1.00
5017009.00	0.00
5017018.00	1.00
5017024.00	0.00
5017029.00	1.00
5017032.00	0.00
5017037.00	1.00
5017040.00	0.00
5017045.00	1.00
5017056.00	0.00
5017061.00	1.00
5017077.00	0.00
5017083.00	1.00
5017116.00	0.00
5017123.00	1.00
5017127.00	0.00
5017132.00	1.00
5017135.00	0.00
5017140.00	1.00
5017146.00	0.00
5017152.00	1.00
5017171.00	0.00
5017178.00	1.00
5017205.00	0.00
5017214.00	1.00
5017221.00	0.00
5017228.00	1.00
5017304.00	0.00
5017316.00	1.00
5017378.00	0.00
5017389.00	1.00
5017402.00	0.00
5017409.00	1.00
5017417.00	0.00
5017465.00	1.00
5017470.00	0.00
5017476.00	1.00
5017542.00	0.00
5017550.00	1.00
5017883.00	0.00
5017890.00	1.00
5018185.00	0.00
5018192.00	1.00
5018199.00	0.00
5018203.00	1.00
5018290.00	0.00
5018297.00	1.00
5018316.00	0.00
5018323.00	1.00
5018327.00	0.00
5018333.00	1.00
5018344.00	0.00
5018348.00	1.00
5018382.00	0.00
5018392.00	1.00
5018398.00	0.00
5018406.00	1.00
5018410.00	0.00
5018416.00	1.00
5018461.00	0.00
5018469.00	1.00
5018478.00	0.00
5018485.00	1.00
5018491.00	0.00
5018497.00	1.00
5018840.00	0.00
5018851.00	1.00
5019181.00	0.00
5019199.00	1.00
5019207.00	0.00
5019216.00	1.00
5019219.00	0.00
5019226.00	1.00
5019230.00	0.00
5019237.00	1.00
5019295.00	0.00
5019306.00	1.00
5019383.00	0.00
5019394.00	1.00
5019399.00	0.00
5019407.00	1.00
5019427.00	0.00
5019436.00	1.00
5019441.00	0.00
5019449.00	1.00
5019455.00	0.00
5019462.00	1.00
5019466.00	0.00
5019473.00	1.00
5019526.00	0.00
5019535.00	1.00
5019545.00	0.00
5019552.00	1.00
5019558.00	0.00
5019565.00	1.00
5019916.00	0.00
5019928.00	1.00
5020260.00	0.00
5020273.00	1.00
5020277.00	0.00
5020283.00	1.00
5020286.00	0.00
5020291.00	1.00
5020303.00	0.00
5020310.00	1.00
5020327.00	0.00
5020334.00	1.00
5020338.00	0.00
5020344.00	1.00
5020391.00	0.00
5020403.00	1.00
5020411.00	0.00
5020420.00	1.00
5020426.00	0.00
5020436.00	1.00
5020691.00	0.00
5020705.00	1.00
5020954.00	0.00
5020970.00	1.00
5020978.00	0.00
5020988.00	1.00
5021066.00	0.00
5021079.00	1.00
5021086.00	0.00
5021096.00	1.00
5021105.00	0.00
5021114.00	1.00
5021209.00	0.00
5021224.00	1.00
5021228.00	0.00
5021240.00	1.00
5021247.00	0.00
5021256.00	1.00
5021385.00	0.00
5021397.00	0.00
5021526.00	1.00
5021534.00	0.00
5021541.00	1.00
5021583.00	0.00
5021594.00	1.00
