level	start	end	color	opacity	title	initiation	in	out	children	parents	prof_uid
2	5005665	5005691	#e500ff	1.0	Deferred Enqueue Task	1					435
2	5005731	5005778	#cdff00	1.0	Scheduler	4294999827					7220
2	5005804	5005933	#ff8f00	1.0	Task Physical Dependence Analysis	1					7574
2	5006479	5006494	#7f00ff	1.0	Logical Dependence Analysis	3					437
2	5006519	5006529	#333399	1.0	Deferred Ready Trigger	3					7879
2	5006547	5007148	#dfff00	1.0	Operation Physical Dependence Analysis	3					8298
2	5007176	5007206	#ff004d	1.0	Tighten Index Space	12884901888					7880
2	5007226	5007228	#ff004d	1.0	Tighten Index Space	12884901888					7221
2	5007242	5007244	#ff004d	1.0	Tighten Index Space	12884901888					107
2	5007251	5007252	#ff004d	1.0	Tighten Index Space	12884901888					7881
2	5007266	5007269	#ff004d	1.0	Tighten Index Space	12884901888					108
2	5007277	5007277	#ff004d	1.0	Tighten Index Space	12884901888					438
2	5007286	5007286	#ff004d	1.0	Tighten Index Space	12884901888					7882
2	5007297	5007298	#ff004d	1.0	Tighten Index Space	12884901888					7883
2	5007310	5007315	#ff004d	1.0	Tighten Index Space	12884901888					7222
2	5007327	5007329	#ff004d	1.0	Tighten Index Space	12884901888					7884
2	5007344	5007357	#ff004d	1.0	Tighten Index Space	12884901888					7885
2	5007372	5007376	#ff004d	1.0	Tighten Index Space	12884901888					7886
2	5007392	5007395	#ff004d	1.0	Tighten Index Space	12884901888					7887
2	5007410	5007425	#ff004d	1.0	Tighten Index Space	12884901888					7888
2	5007448	5007454	#ff004d	1.0	Tighten Index Space	12884901888					7889
2	5007473	5007485	#ff004d	1.0	Tighten Index Space	12884901888					7890
2	5007506	5007514	#ff004d	1.0	Tighten Index Space	12884901888					7891
2	5007534	5007547	#ff004d	1.0	Tighten Index Space	12884901888					7892
2	5007566	5007578	#ff004d	1.0	Tighten Index Space	12884901888					7893
2	5007598	5007602	#ff004d	1.0	Tighten Index Space	12884901888					7894
2	5007622	5008281	#7f00ff	1.0	Logical Dependence Analysis	4					8299
2	5008311	5008325	#333399	1.0	Deferred Ready Trigger	4					7895
2	5008348	5008362	#cdff00	1.0	Scheduler	17179869184					8301
2	5008387	5008418	#333399	1.0	Deferred Ready Trigger	5					8302
2	5008443	5008450	#333399	1.0	Deferred Ready Trigger	6					8303
2	5008476	5008482	#333399	1.0	Deferred Ready Trigger	7					8304
2	5008504	5008510	#333399	1.0	Deferred Ready Trigger	8					7575
2	5008531	5008537	#333399	1.0	Deferred Ready Trigger	9					8305
2	5008558	5008564	#333399	1.0	Deferred Ready Trigger	10					7896
2	5008588	5008594	#333399	1.0	Deferred Ready Trigger	11					7897
2	5008616	5008623	#333399	1.0	Deferred Ready Trigger	12					8306
2	5008644	5012964	#7f00ff	1.0	Logical Dependence Analysis	14					8307
2	5012999	5020897	#7f00ff	1.0	Logical Dependence Analysis	20					110
2	5020943	5024377	#7f00ff	1.0	Logical Dependence Analysis	53					112
2	5024396	5024406	#00fcff	1.0	Prepipeline Stage	4					7223
2	5024422	5024641	#ff8f00	1.0	Task Physical Dependence Analysis	4					7576
2	5024641	5024653	#ff8f00	0.15	Task Physical Dependence Analysis (waiting)	4					7576
2	5024653	5024657	#ff8f00	0.45	Task Physical Dependence Analysis (ready)	4					7576
2	5024657	5025022	#ff8f00	1.0	Task Physical Dependence Analysis	4					7576
1	5024454	5024864	#00ffa2	1.0	Mapper Call map_task for 4	4					3406
2	5025040	5025081	#dfff00	1.0	Operation Physical Dependence Analysis	5					114
2	5025093	5025102	#dfff00	1.0	Operation Physical Dependence Analysis	6					7577
2	5025116	5025125	#dfff00	1.0	Operation Physical Dependence Analysis	7					440
2	5025134	5025141	#dfff00	1.0	Operation Physical Dependence Analysis	8					7578
2	5025160	5025169	#dfff00	1.0	Operation Physical Dependence Analysis	9					442
2	5025192	5025203	#dfff00	1.0	Operation Physical Dependence Analysis	10					7579
2	5025223	5025232	#dfff00	1.0	Operation Physical Dependence Analysis	11					444
2	5025251	5025260	#dfff00	1.0	Operation Physical Dependence Analysis	12					116
2	5025270	5025280	#333399	1.0	Deferred Ready Trigger	13					7898
2	5025295	5025306	#cdff00	1.0	Scheduler	55834574848					7900
2	5025320	5025324	#00fcff	1.0	Prepipeline Stage	68					8308
