level	start	end	color	opacity	title	initiation	in	out	children	parents	prof_uid
3	5016670	5016683	#000000	1.0	Intersection						965
3	5016693	5016694	#000000	1.0	Intersection						966
3	5016696	5016697	#000000	1.0	Intersection						967
3	5016699	5016700	#000000	1.0	Intersection						968
3	5016705	5016705	#000000	1.0	Intersection						969
3	5016708	5016708	#000000	1.0	Intersection						970
