level	start	end	color	opacity	title	initiation	in	out	children	parents	prof_uid
2	5005711	5005740	#e500ff	1.0	Deferred Enqueue Task	1					9
2	5005791	5005851	#cdff00	1.0	Scheduler	4295000029					762
2	5005887	5006173	#ff8f00	1.0	Task Physical Dependence Analysis	1					920
2	5006966	5006988	#7f00ff	1.0	Logical Dependence Analysis	3					11
2	5007033	5007046	#333399	1.0	Deferred Ready Trigger	3					12
2	5007072	5007332	#dfff00	1.0	Operation Physical Dependence Analysis	3					13
2	5007369	5007372	#ff004d	1.0	Tighten Index Space	12884901888					1185
2	5007391	5007393	#ff004d	1.0	Tighten Index Space	12884901888					1253
2	5007409	5007410	#ff004d	1.0	Tighten Index Space	12884901888					764
2	5007423	5007424	#ff004d	1.0	Tighten Index Space	12884901888					1254
2	5007439	5007440	#ff004d	1.0	Tighten Index Space	12884901888					1255
2	5007455	5007456	#ff004d	1.0	Tighten Index Space	12884901888					1256
2	5007470	5008479	#7f00ff	1.0	Logical Dependence Analysis	4					14
2	5008520	5008535	#333399	1.0	Deferred Ready Trigger	4					1257
2	5008571	5008588	#cdff00	1.0	Scheduler	17179869184					766
2	5008615	5008642	#333399	1.0	Deferred Ready Trigger	5					16
2	5008670	5008677	#333399	1.0	Deferred Ready Trigger	6					768
2	5008701	5008707	#333399	1.0	Deferred Ready Trigger	7					1258
2	5008729	5008734	#333399	1.0	Deferred Ready Trigger	8					1102
2	5008752	5008757	#333399	1.0	Deferred Ready Trigger	9					770
2	5008779	5008785	#333399	1.0	Deferred Ready Trigger	10					772
2	5008806	5008809	#333399	1.0	Deferred Ready Trigger	11					18
2	5008822	5008825	#333399	1.0	Deferred Ready Trigger	12					1259
2	5008836	5011407	#7f00ff	1.0	Logical Dependence Analysis	15					20
2	5011432	5011979	#7f00ff	1.0	Logical Dependence Analysis	31					773
2	5011998	5012005	#00fcff	1.0	Prepipeline Stage	4					921
2	5012016	5012200	#ff8f00	1.0	Task Physical Dependence Analysis	4					21
2	5012200	5012211	#ff8f00	0.15	Task Physical Dependence Analysis (waiting)	4					21
2	5012211	5012223	#ff8f00	0.45	Task Physical Dependence Analysis (ready)	4					21
2	5012223	5012594	#ff8f00	1.0	Task Physical Dependence Analysis	4					21
1	5012037	5012432	#00ffa2	1.0	Mapper Call map_task for 4	4					390
2	5012604	5012635	#dfff00	1.0	Operation Physical Dependence Analysis	5					1260
2	5012651	5012665	#dfff00	1.0	Operation Physical Dependence Analysis	6					1261
2	5012678	5012686	#dfff00	1.0	Operation Physical Dependence Analysis	7					923
2	5012703	5012715	#dfff00	1.0	Operation Physical Dependence Analysis	8					1262
2	5012729	5012741	#dfff00	1.0	Operation Physical Dependence Analysis	9					1263
