time	count
0.00	0.00
5005794.00	0.17
5005802.00	0.00
5005883.00	0.17
5005918.00	0.00
5006176.00	0.17
5006212.00	0.33
5006231.00	0.17
5007034.00	0.33
5007035.00	0.17
5007072.00	0.33
5007076.00	0.17
5007369.00	0.33
5007370.00	0.17
5007389.00	0.33
5007410.00	0.33
5007420.00	0.50
5007421.00	0.33
5007428.00	0.17
5007438.00	0.33
5007439.00	0.17
5007451.00	0.33
5007452.00	0.17
5007454.00	0.00
5007460.00	0.17
5007466.00	0.33
5007467.00	0.17
5008516.00	0.33
5008519.00	0.17
5008565.00	0.33
5008566.00	0.17
5008613.00	0.33
5008614.00	0.17
5008670.00	0.33
5008671.00	0.17
5008697.00	0.33
5008698.00	0.17
5008728.00	0.17
5008747.00	0.00
5008750.00	0.17
5008752.00	0.00
5008778.00	0.17
5008780.00	0.00
5008805.00	0.17
5008811.00	0.00
5008821.00	0.17
5008827.00	0.00
5008835.00	0.17
5008836.00	0.00
5011433.00	0.17
5011434.00	0.00
5011998.00	0.17
5012000.00	0.00
5012019.00	0.17
5012021.00	0.00
5012198.00	0.17
5012202.00	0.00
5012597.00	0.17
5012603.00	0.33
5012605.00	0.17
5012651.00	0.33
5012653.00	0.17
5012678.00	0.33
5012680.00	0.17
5012703.00	0.33
5012704.00	0.17
5012730.00	0.33
5012731.00	0.17
5012753.00	0.17
5012768.00	0.00
5012775.00	0.17
5012786.00	0.00
5012790.00	0.17
5012793.00	0.00
5012825.00	0.17
5012826.00	0.00
5012850.00	0.17
5012851.00	0.00
5012892.00	0.17
5012893.00	0.00
5012901.00	0.17
5012902.00	0.00
5012920.00	0.17
5012921.00	0.00
5012972.00	0.17
5012973.00	0.00
5013043.00	0.00
5013363.00	0.17
5013364.00	0.00
5013394.00	0.17
5013395.00	0.00
5013415.00	0.00
5013434.00	0.00
5013456.00	0.00
5013479.00	0.17
5013480.00	0.00
5013496.00	0.00
5013514.00	0.00
5013609.00	0.17
5013612.00	0.00
5013636.00	0.17
5013638.00	0.00
5013658.00	0.17
5013659.00	0.00
5013670.00	0.17
5013671.00	0.00
5013769.00	0.17
5013771.00	0.00
5013864.00	0.17
5013871.00	0.33
5013872.00	0.17
5013895.00	0.33
5013911.00	0.17
5013917.00	0.00
5013921.00	0.00
5013931.00	0.00
5013940.00	0.00
5013956.00	0.00
5013997.00	0.00
5014010.00	0.00
5014023.00	0.17
5014024.00	0.00
5014062.00	0.17
5014063.00	0.00
5014339.00	0.00
5014360.00	0.17
5014361.00	0.00
5014377.00	0.17
5014378.00	0.00
5014392.00	0.17
5014393.00	0.00
5014407.00	0.17
5014411.00	0.00
5014423.00	0.00
5014439.00	0.17
5014440.00	0.00
5014925.00	0.17
5015389.00	0.33
5018505.00	0.50
5018508.00	0.33
5018513.00	0.33
5018515.00	0.33
5018518.00	0.33
5018530.00	0.33
5018532.00	0.33
5018536.00	0.50
5020988.00	0.67
5022496.00	0.83
5030974.00	1.00
5061009.00	0.83
5061038.00	1.00
5061042.00	0.83
5061045.00	1.00
5061046.00	0.83
5061162.00	1.00
5061164.00	0.83
5064415.00	0.67
5064433.00	0.83
5064436.00	1.00
5064437.00	0.83
5064438.00	0.67
5064520.00	0.83
5064521.00	0.67
5066201.00	0.50
5066220.00	0.67
5066222.00	0.50
5066242.00	0.67
5066243.00	0.50
5066306.00	0.67
5066308.00	0.50
5068264.00	0.33
5068290.00	0.50
5068293.00	0.33
5068313.00	0.50
5068322.00	0.33
5068376.00	0.50
5068378.00	0.33
5071225.00	0.17
5071250.00	0.33
5071252.00	0.17
5071285.00	0.33
5071289.00	0.17
5071346.00	0.33
5071348.00	0.17
5074657.00	0.00
5074686.00	0.17
5074689.00	0.00
5074736.00	0.17
5074737.00	0.00
5074778.00	0.17
5074779.00	0.00
5074833.00	0.17
5074834.00	0.00
5074851.00	0.17
5074859.00	0.33
5074868.00	0.50
5074872.00	0.67
5074882.00	0.83
