time	count
0.00	0.00
5005711.00	1.00
5005740.00	0.00
5005791.00	1.00
5005851.00	0.00
5005887.00	1.00
5006173.00	0.00
5006966.00	1.00
5006988.00	0.00
5007033.00	1.00
5007046.00	0.00
5007072.00	1.00
5007332.00	0.00
5007369.00	1.00
5007372.00	0.00
5007391.00	1.00
5007393.00	0.00
5007409.00	1.00
5007410.00	0.00
5007423.00	1.00
5007424.00	0.00
5007439.00	1.00
5007440.00	0.00
5007455.00	1.00
5007456.00	0.00
5007470.00	1.00
5008479.00	0.00
5008520.00	1.00
5008535.00	0.00
5008571.00	1.00
5008588.00	0.00
5008615.00	1.00
5008642.00	0.00
5008670.00	1.00
5008677.00	0.00
5008701.00	1.00
5008707.00	0.00
5008729.00	1.00
5008734.00	0.00
5008752.00	1.00
5008757.00	0.00
5008779.00	1.00
5008785.00	0.00
5008806.00	1.00
5008809.00	0.00
5008822.00	1.00
5008825.00	0.00
5008836.00	1.00
5011407.00	0.00
5011432.00	1.00
5011979.00	0.00
5011998.00	1.00
5012005.00	0.00
5012016.00	1.00
5012594.00	0.00
5012604.00	1.00
5012635.00	0.00
5012651.00	1.00
5012665.00	0.00
5012678.00	1.00
5012686.00	0.00
5012703.00	1.00
5012715.00	0.00
5012729.00	1.00
5012741.00	0.00
5012754.00	1.00
5012762.00	0.00
5012795.00	1.00
5012805.00	0.00
5012825.00	1.00
5012838.00	0.00
5012852.00	1.00
5012873.00	0.00
5012891.00	1.00
5012894.00	0.00
5012904.00	1.00
5012909.00	0.00
5012923.00	1.00
5012957.00	0.00
5012973.00	1.00
5013593.00	0.00
5013612.00	1.00
5013620.00	0.00
5013635.00	1.00
5013646.00	0.00
5013661.00	1.00
5013662.00	0.00
5013673.00	1.00
5013861.00	0.00
5013870.00	1.00
5013885.00	0.00
5013896.00	1.00
5013913.00	0.00
5013921.00	1.00
5013932.00	0.00
5013942.00	1.00
5013949.00	0.00
5013958.00	1.00
5013989.00	0.00
5013999.00	1.00
5014003.00	0.00
5014012.00	1.00
5014017.00	0.00
5014026.00	1.00
5014054.00	0.00
5014064.00	1.00
5014327.00	0.00
5014342.00	1.00
5014353.00	0.00
5014363.00	1.00
5014369.00	0.00
5014379.00	1.00
5014385.00	0.00
5014394.00	1.00
5014401.00	0.00
5014409.00	1.00
5014416.00	0.00
5014426.00	1.00
5014433.00	0.00
5014441.00	1.00
5014922.00	0.00
5014931.00	1.00
5015311.00	0.00
5015319.00	1.00
5015644.00	0.00
5015651.00	1.00
5015938.00	0.00
5015945.00	1.00
5016234.00	0.00
5016241.00	1.00
5016539.00	0.00
5016546.00	1.00
5016558.00	0.00
5016563.00	1.00
5016567.00	0.00
5016571.00	1.00
5016785.00	0.00
5016791.00	1.00
5016800.00	0.00
5016804.00	1.00
5016817.00	0.00
5016821.00	1.00
5016908.00	0.00
5016914.00	1.00
5016922.00	0.00
5016925.00	1.00
5017019.00	0.00
5017025.00	1.00
5017130.00	0.00
5017137.00	1.00
5017146.00	0.00
5017151.00	1.00
5017169.00	0.00
5017173.00	1.00
5017177.00	0.00
5017180.00	1.00
5017300.00	0.00
5017306.00	1.00
5017320.00	0.00
5017324.00	1.00
5017330.00	0.00
5017333.00	1.00
5017338.00	0.00
5017341.00	1.00
5017346.00	0.00
5017350.00	1.00
5017354.00	0.00
5017357.00	1.00
5017362.00	0.00
5017366.00	1.00
5017709.00	0.00
5017716.00	1.00
5018047.00	0.00
5018054.00	1.00
5018382.00	0.00
5018389.00	1.00
5018766.00	0.00
5018773.00	1.00
5019100.00	0.00
5019107.00	1.00
5019442.00	0.00
5019449.00	1.00
5019484.00	0.00
5019489.00	1.00
5019495.00	0.00
5019499.00	1.00
5019501.00	0.00
5019507.00	1.00
5019509.00	0.00
5019513.00	1.00
5019516.00	0.00
5019521.00	1.00
5019524.00	0.00
5019528.00	1.00
5019533.00	0.00
5019537.00	1.00
5019540.00	0.00
5019543.00	1.00
5019545.00	0.00
5019549.00	1.00
5019550.00	0.00
5019554.00	1.00
5019667.00	0.00
5019672.00	1.00
5019684.00	0.00
5019689.00	1.00
5019694.00	0.00
5019698.00	1.00
5019702.00	0.00
5019706.00	1.00
5019711.00	0.00
5019714.00	1.00
5019719.00	0.00
5019722.00	1.00
5019728.00	0.00
5019732.00	1.00
5019994.00	0.00
5020001.00	1.00
5020241.00	0.00
5020247.00	1.00
5020443.00	0.00
5020449.00	1.00
5020647.00	0.00
5020653.00	1.00
5020851.00	0.00
5020857.00	1.00
5021052.00	0.00
5021057.00	1.00
5021067.00	0.00
5021071.00	1.00
5021075.00	0.00
5021078.00	1.00
5021082.00	0.00
5021088.00	1.00
5021091.00	0.00
5021095.00	1.00
5021098.00	0.00
5021102.00	1.00
5021189.00	0.00
5021194.00	1.00
5021202.00	0.00
5021205.00	1.00
5021270.00	0.00
5021276.00	1.00
5021283.00	0.00
5021286.00	1.00
5021348.00	0.00
5021354.00	1.00
5021360.00	0.00
5021364.00	1.00
5021372.00	0.00
5021375.00	1.00
5021447.00	0.00
5021452.00	1.00
5021460.00	0.00
5021463.00	1.00
5021543.00	0.00
5021549.00	1.00
5021556.00	0.00
5021559.00	1.00
5021650.00	0.00
5021655.00	1.00
5021727.00	0.00
5021732.00	1.00
5021804.00	0.00
5021809.00	1.00
5021889.00	0.00
5021894.00	1.00
5021902.00	0.00
5021906.00	1.00
5022011.00	0.00
5022017.00	1.00
5022025.00	0.00
5022029.00	1.00
5022052.00	0.00
5022056.00	1.00
5022059.00	0.00
5022062.00	1.00
5022157.00	0.00
5022162.00	1.00
5022171.00	0.00
5022174.00	1.00
5022178.00	0.00
5022181.00	1.00
5022184.00	0.00
5022187.00	1.00
5022191.00	0.00
5022193.00	1.00
5022197.00	0.00
5022200.00	1.00
5022204.00	0.00
5022207.00	1.00
5022555.00	0.00
5022561.00	1.00
5022846.00	0.00
5022852.00	1.00
5023137.00	0.00
5023143.00	1.00
5023459.00	0.00
5023464.00	1.00
5023748.00	0.00
5023755.00	1.00
5024042.00	0.00
5024048.00	1.00
5024055.00	0.00
5024059.00	1.00
5024066.00	0.00
5024070.00	1.00
5024145.00	0.00
5024151.00	1.00
5024159.00	0.00
5024162.00	1.00
5024170.00	0.00
5024173.00	1.00
5024248.00	0.00
5024253.00	1.00
5024261.00	0.00
5024264.00	1.00
5024348.00	0.00
5024354.00	1.00
5024454.00	0.00
5024459.00	1.00
5024468.00	0.00
5024472.00	1.00
5024486.00	0.00
5024490.00	1.00
5024493.00	0.00
5024497.00	1.00
5024600.00	0.00
5024605.00	1.00
5024612.00	0.00
5024615.00	1.00
5024619.00	0.00
5024622.00	1.00
5024626.00	0.00
5024629.00	1.00
5024633.00	0.00
5024636.00	1.00
5024642.00	0.00
5024645.00	1.00
5024650.00	0.00
5024653.00	1.00
5024969.00	0.00
5024975.00	1.00
5025273.00	0.00
5025278.00	1.00
5025592.00	0.00
5025598.00	1.00
5025893.00	0.00
5025898.00	1.00
5026191.00	0.00
5026196.00	1.00
5026510.00	0.00
5026516.00	1.00
5026539.00	0.00
5026543.00	1.00
5026549.00	0.00
5026553.00	1.00
5026555.00	0.00
5026558.00	1.00
5026560.00	0.00
5026564.00	1.00
5026566.00	0.00
5026570.00	1.00
5026572.00	0.00
5026575.00	1.00
5026578.00	0.00
5026581.00	1.00
5026582.00	0.00
5026585.00	1.00
5026587.00	0.00
5026590.00	1.00
5026593.00	0.00
5026596.00	1.00
5026679.00	0.00
5026684.00	1.00
5026692.00	0.00
5026696.00	1.00
5026699.00	0.00
5026702.00	1.00
5026706.00	0.00
5026709.00	1.00
5026712.00	0.00
5026715.00	1.00
5026719.00	0.00
5026722.00	1.00
5026726.00	0.00
5026728.00	1.00
5026940.00	0.00
5026946.00	1.00
5027143.00	0.00
5027149.00	1.00
5027348.00	0.00
5027354.00	1.00
5027548.00	0.00
5027554.00	1.00
5027748.00	0.00
5027754.00	1.00
5027963.00	0.00
5027969.00	1.00
5027975.00	0.00
5027979.00	1.00
5027982.00	0.00
5027986.00	1.00
5027989.00	0.00
5027995.00	1.00
5027998.00	0.00
5028002.00	1.00
5028005.00	0.00
5028008.00	1.00
5028083.00	0.00
