level	start	end	color	opacity	title	initiation	in	out	children	parents	prof_uid
3	5024762	5024775	#000000	1.0	Intersection						4130
3	5025032	5025034	#000000	1.0	Intersection						3835
3	5025317	5025318	#000000	1.0	Intersection						3599
3	5025611	5025612	#000000	1.0	Intersection						3836
3	5025868	5025869	#000000	1.0	Intersection						3837
3	5026015	5026016	#000000	1.0	Intersection						3838
