time	count
5369910.00	0.33
5369939.00	0.50
5369941.00	0.33
5370190.00	0.17
5370211.00	0.33
5370212.00	0.17
5370227.00	0.17
5370364.00	0.17
5374551.00	0.00
5374575.00	0.17
5374607.00	0.00
5374615.00	0.17
5374633.00	0.00
5374639.00	0.17
5374663.00	0.00
5374669.00	0.17
5374695.00	0.00
5374700.00	0.17
5374725.00	0.00
5374734.00	0.17
5374749.00	0.33
5374750.00	0.50
5374751.00	0.67
5374753.00	0.83
5374754.00	0.67
5374755.00	0.50
5374756.00	0.17
5374759.00	0.17
5374760.00	0.00
5374778.00	0.17
5374779.00	0.00
5374793.00	0.17
5374800.00	0.33
5374806.00	0.50
5374807.00	0.33
5374819.00	0.50
5374824.00	0.67
5374827.00	0.83
5374829.00	1.00
5418834.00	0.83
5418845.00	1.00
5418846.00	0.83
5418854.00	1.00
5418855.00	0.83
5418879.00	0.67
5418884.00	0.83
5418885.00	0.67
5418922.00	0.83
5418923.00	0.67
5418933.00	0.83
5418934.00	0.67
5418986.00	0.83
5418987.00	0.67
5419205.00	0.50
5419214.00	0.50
5419225.00	0.67
5419226.00	0.50
5419280.00	0.67
5419281.00	0.50
5420721.00	0.33
5420735.00	0.50
5420736.00	0.33
5420747.00	0.50
5420749.00	0.33
5420793.00	0.50
5420794.00	0.33
5421342.00	0.17
5421365.00	0.33
5421367.00	0.17
5421382.00	0.33
5421383.00	0.17
5421519.00	0.33
5421524.00	0.17
5421826.00	0.00
5421846.00	0.17
5421847.00	0.00
5421864.00	0.17
5421869.00	0.17
5421870.00	0.33
5421873.00	0.50
5421880.00	0.67
5421888.00	0.83
5421890.00	1.00
5537151.00	0.83
5537165.00	0.67
5537171.00	0.83
5537174.00	0.67
5537178.00	0.83
5537179.00	0.67
5537207.00	0.83
5537211.00	0.67
5537329.00	0.83
5537331.00	0.67
5537391.00	0.83
5537392.00	0.67
5537633.00	0.50
5537648.00	0.67
5537653.00	0.50
5537656.00	0.67
5537658.00	0.50
5537748.00	0.67
5537758.00	0.50
5541698.00	0.33
5541729.00	0.50
5541730.00	0.33
