time	count
7696452.00	0.17
7696847.00	0.00
7696874.00	0.33
7696877.00	0.17
7697073.00	0.33
7697077.00	0.17
7697128.00	0.33
7697135.00	0.17
7937823.00	0.00
7937879.00	0.17
7937880.00	0.33
7937882.00	0.17
7938024.00	0.33
7938027.00	0.17
7938100.00	0.33
7938103.00	0.17
8590912.00	0.00
8590941.00	0.17
8590942.00	0.33
8590946.00	0.17
8591023.00	0.00
8591058.00	0.17
8591060.00	0.33
8591062.00	0.17
8591110.00	0.33
8591112.00	0.17
8591186.00	0.33
8591192.00	0.17
8591231.00	0.33
8591233.00	0.17
8833513.00	0.00
8833542.00	0.17
8833543.00	0.33
8833545.00	0.17
8833702.00	0.33
8833706.00	0.17
9495057.00	0.00
9495091.00	0.17
9495096.00	0.00
9495097.00	0.17
9495176.00	0.00
9495212.00	0.17
9495213.00	0.33
9495216.00	0.17
9495252.00	0.33
9495264.00	0.17
9495332.00	0.33
9495334.00	0.17
9495373.00	0.33
9495375.00	0.17
9747567.00	0.00
9747596.00	0.17
9747600.00	0.00
9747612.00	0.17
9747765.00	0.33
9747768.00	0.17
9747834.00	0.33
9747836.00	0.17
10421760.00	0.00
10421786.00	0.17
10421792.00	0.00
10421794.00	0.17
10421876.00	0.00
10421893.00	0.17
10421904.00	0.33
10421921.00	0.17
10421959.00	0.33
10421962.00	0.17
10422043.00	0.33
10422046.00	0.17
10422086.00	0.33
10422089.00	0.17
10671354.00	0.00
10671389.00	0.17
10671392.00	0.00
10671394.00	0.17
10671553.00	0.33
10671557.00	0.17
10671618.00	0.33
10671622.00	0.17
11352063.00	0.00
11352089.00	0.17
11352093.00	0.00
11352096.00	0.17
11352175.00	0.00
11352194.00	0.17
11352195.00	0.00
11352222.00	0.17
11352270.00	0.33
11352272.00	0.17
11352339.00	0.33
11352341.00	0.17
11352378.00	0.33
11352380.00	0.17
11608214.00	0.00
11608249.00	0.17
11608253.00	0.00
11608256.00	0.17
11608500.00	0.33
11608504.00	0.17
11608614.00	0.33
11608630.00	0.17
12300132.00	0.00
12300163.00	0.17
12300169.00	0.17
12300249.00	0.00
12300266.00	0.17
12300292.00	0.33
12300295.00	0.17
12300330.00	0.33
12300334.00	0.17
12300411.00	0.33
12300412.00	0.17
12300459.00	0.33
12300461.00	0.17
12558230.00	0.00
12558257.00	0.17
12558261.00	0.00
12558263.00	0.17
12558447.00	0.33
12558451.00	0.17
13267457.00	0.00
13267509.00	0.17
13267514.00	0.33
13267515.00	0.17
13267573.00	0.33
13267576.00	0.17
13267662.00	0.33
13267665.00	0.17
13267683.00	0.00
13267709.00	0.17
13267716.00	0.00
13267723.00	0.17
13267740.00	0.33
13267743.00	0.17
13267774.00	0.33
13267776.00	0.17
13535045.00	0.00
13535079.00	0.17
13535083.00	0.00
13535097.00	0.17
13535107.00	0.33
13535111.00	0.17
13535145.00	0.33
13535147.00	0.17
14268314.00	0.00
14268348.00	0.17
14268352.00	0.33
14268353.00	0.17
14268431.00	0.00
14268449.00	0.17
14268466.00	0.33
14268469.00	0.17
14268487.00	0.00
14268501.00	0.17
14268504.00	0.00
14268514.00	0.17
14268517.00	0.00
14268591.00	0.17
14268592.00	0.00
14268615.00	0.17
14268616.00	0.00
14268636.00	0.17
14268638.00	0.00
14268656.00	0.17
14268680.00	0.33
14268681.00	0.17
14268704.00	0.00
14268722.00	0.17
14268724.00	0.00
14268725.00	0.17
14268733.00	0.00
14268740.00	0.17
14268753.00	0.33
14268754.00	0.17
14268827.00	0.00
14268847.00	0.17
14268850.00	0.00
14268955.00	0.17
14268956.00	0.00
14268974.00	0.17
14268981.00	0.00
14269131.00	0.17
14269133.00	0.00
14269252.00	0.17
14269254.00	0.00
14269313.00	0.17
14269314.00	0.00
14269403.00	0.17
14269406.00	0.00
14269465.00	0.17
14269468.00	0.00
14269517.00	0.17
14269518.00	0.00
