level	start	end	color	opacity	title	initiation	in	out	children	parents	prof_uid
3	5012715	5012765	#d0ff00	1.0	Fill	12					323
3	5012813	5012828	#d0ff00	1.0	Fill	12					619
3	5012851	5012864	#d0ff00	1.0	Fill	12					162
3	5012887	5012909	#d0ff00	1.0	Fill	12					163
3	5012932	5012946	#d0ff00	1.0	Fill	12					511
3	5012969	5012988	#d0ff00	1.0	Fill	12					324
3	5013006	5013021	#d0ff00	1.0	Fill	12					750
3	5013101	5013120	#d0ff00	1.0	Fill	12					325
