level	start	end	color	opacity	title	initiation	in	out	children	parents	prof_uid
2	5006199	5006225	#e500ff	1.0	Deferred Enqueue Task	1					8
2	5006270	5006323	#cdff00	1.0	Scheduler	4294999821					124
2	5006348	5006495	#ff8f00	1.0	Task Physical Dependence Analysis	1					247
2	5007006	5007106	#00fcff	1.0	Prepipeline Stage	3					248
2	5007137	5007352	#7f00ff	1.0	Logical Dependence Analysis	3					9
2	5007386	5007401	#333399	1.0	Deferred Ready Trigger	3					485
2	5007429	5007444	#cdff00	1.0	Scheduler	12884901888					250
2	5007471	5007501	#333399	1.0	Deferred Ready Trigger	4					11
2	5007530	5007539	#333399	1.0	Deferred Ready Trigger	5					486
2	5007562	5007570	#333399	1.0	Deferred Ready Trigger	6					251
2	5007596	5008782	#7f00ff	1.0	Logical Dependence Analysis	7					572
2	5008817	5008826	#333399	1.0	Deferred Ready Trigger	7					487
2	5008850	5008856	#333399	1.0	Deferred Ready Trigger	8					252
2	5008880	5008886	#333399	1.0	Deferred Ready Trigger	9					253
2	5008909	5008917	#333399	1.0	Deferred Ready Trigger	10					488
2	5008941	5008950	#333399	1.0	Deferred Ready Trigger	11					254
2	5008974	5010192	#7f00ff	1.0	Logical Dependence Analysis	18					125
2	5010221	5011007	#7f00ff	1.0	Logical Dependence Analysis	34					126
2	5011036	5011042	#00fcff	1.0	Prepipeline Stage	4					255
2	5011064	5011308	#ff8f00	1.0	Task Physical Dependence Analysis	3					725
2	5011308	5011326	#ff8f00	0.15	Task Physical Dependence Analysis (waiting)	3					725
2	5011326	5011343	#ff8f00	0.45	Task Physical Dependence Analysis (ready)	3					725
2	5011343	5011814	#ff8f00	1.0	Task Physical Dependence Analysis	3					725
1	5011091	5011612	#00ffa2	1.0	Mapper Call map_task for 3	3					69
2	5011828	5011880	#dfff00	1.0	Operation Physical Dependence Analysis	4					573
2	5011922	5011939	#dfff00	1.0	Operation Physical Dependence Analysis	5					726
2	5011968	5011984	#dfff00	1.0	Operation Physical Dependence Analysis	6					127
2	5012000	5012011	#dfff00	1.0	Operation Physical Dependence Analysis	7					727
2	5012081	5012093	#dfff00	1.0	Operation Physical Dependence Analysis	8					574
